order_id,datetime,staff_id,staff_name,table,channel,item_sku,item_name,category,qty,unit_price,line_amount,discount_amount,is_void,void_after_fire,is_comp,order_status,payment_method,payment_amount,tax_rate,customer_ref
ORD002211,2026-05-17 20:02:45,S08,Mahnoor,T15,dine_in,PAS,Pasta,Food,1,1650,1650.0,0.0,0,0,0,closed,card,3864.0,0.05,Cf24d420c04
ORD002211,2026-05-17 20:02:45,S08,Mahnoor,T15,dine_in,SAL,Garden Salad,Food,1,1250,1250.0,0.0,0,0,0,closed,card,3864.0,0.05,Cf24d420c04
ORD002211,2026-05-17 20:02:45,S08,Mahnoor,T15,dine_in,CKE,Slice of Cake,Bakery,1,780,780.0,0.0,0,0,0,closed,card,3864.0,0.05,Cf24d420c04
ORD002212,2026-05-17 10:14:18,S05,Usman,T13,dine_in,CAP,Cappuccino,Coffee,1,560,0.0,0.0,0,0,1,closed,cash,0.0,0.15,
ORD002213,2026-05-17 12:31:51,S05,Usman,,takeaway,FLW,Flat White,Coffee,1,600,600.0,0.0,0,0,0,closed,wallet,630.0,0.05,C9a8479a5d0
ORD002214,2026-05-17 09:46:38,S01,Ayesha,T11,dine_in,ICL,Iced Latte,Coffee,1,640,640.0,0.0,0,0,0,closed,card,830.0,0.05,C19d751a040
ORD002214,2026-05-17 09:46:38,S01,Ayesha,T11,dine_in,WTR,Bottled Water,Other,1,150,150.0,0.0,0,0,0,closed,card,830.0,0.05,C19d751a040
ORD002215,2026-05-17 19:13:06,S03,Bilal,,takeaway,LAT,Cafe Latte,Coffee,1,580,0.0,0.0,1,1,0,partial_void,wallet,0.0,0.05,Cfc5da82ed6
ORD002216,2026-05-17 11:19:00,S02,Hamza,,takeaway,ICL,Iced Latte,Coffee,1,640,576.0,64.0,0,0,0,closed,cash,1674.0,0.15,
ORD002216,2026-05-17 11:19:00,S02,Hamza,,takeaway,CKE2,Cheesecake,Bakery,1,880,880.0,0.0,0,0,0,closed,cash,1674.0,0.15,
ORD002217,2026-05-17 15:16:25,S08,Mahnoor,,takeaway,FLW,Flat White,Coffee,1,600,600.0,0.0,0,0,0,closed,cash,3795.0,0.15,
ORD002217,2026-05-17 15:16:25,S08,Mahnoor,,takeaway,SAN,Chicken Sandwich,Food,2,1350,2700.0,0.0,0,0,0,closed,cash,3795.0,0.15,
ORD002218,2026-05-17 15:36:24,S08,Mahnoor,T8,dine_in,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,card,588.0,0.05,Ca376152b0e
ORD002219,2026-05-17 19:40:04,S02,Hamza,T2,dine_in,ESP,Espresso,Coffee,1,420,420.0,0.0,0,0,0,closed,card,1071.0,0.05,Ca2c33b664c
ORD002219,2026-05-17 19:40:04,S02,Hamza,T2,dine_in,FLW,Flat White,Coffee,1,600,600.0,0.0,0,0,0,closed,card,1071.0,0.05,Ca2c33b664c
ORD002220,2026-05-17 17:46:43,S04,Sara,,takeaway,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,card,714.0,0.05,Ce217f40c1f
ORD002221,2026-05-17 18:53:46,S06,Zainab,,takeaway,FLW,Flat White,Coffee,1,600,600.0,0.0,0,0,0,closed,wallet,1848.0,0.05,Ce986a3f66c
ORD002221,2026-05-17 18:53:46,S06,Zainab,,takeaway,PNC,Pain au Chocolat,Bakery,1,600,600.0,0.0,0,0,0,closed,wallet,1848.0,0.05,Ce986a3f66c
ORD002221,2026-05-17 18:53:46,S06,Zainab,,takeaway,HOT,Hot Chocolate,Coffee,1,560,560.0,0.0,0,0,0,closed,wallet,1848.0,0.05,Ce986a3f66c
ORD002222,2026-05-17 11:44:48,S04,Sara,,takeaway,MOC,Mocha,Coffee,1,650,650.0,0.0,0,0,0,closed,wallet,682.0,0.05,Cbaf2fae3f3
ORD002223,2026-05-17 12:59:19,S02,Hamza,T4,dine_in,ICL,Iced Latte,Coffee,1,640,640.0,0.0,0,0,0,closed,card,672.0,0.05,Cd1214aa2be
ORD002224,2026-05-17 12:31:04,S03,Bilal,,takeaway,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,wallet,1029.0,0.05,C280a24bfd5
ORD002224,2026-05-17 12:31:04,S03,Bilal,,takeaway,ESP,Espresso,Coffee,1,420,420.0,0.0,0,0,0,closed,wallet,1029.0,0.05,C280a24bfd5
ORD002225,2026-05-17 09:32:39,S03,Bilal,T1,dine_in,ICL,Iced Latte,Coffee,1,640,640.0,0.0,0,0,0,closed,card,672.0,0.05,C58cf770e72
ORD002226,2026-05-17 16:59:11,S07,Daniyal,T15,dine_in,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,card,1218.0,0.05,Cae4b7f4b13
ORD002226,2026-05-17 16:59:11,S07,Daniyal,T15,dine_in,IMP,Imported Soda,Other,1,480,480.0,0.0,0,0,0,closed,card,1218.0,0.05,Cae4b7f4b13
ORD002227,2026-05-17 13:19:51,S05,Usman,,takeaway,FLW,Flat White,Coffee,1,600,600.0,0.0,0,0,0,closed,qr,2079.0,0.05,Cadc75d3967
ORD002227,2026-05-17 13:19:51,S05,Usman,,takeaway,CKE,Slice of Cake,Bakery,1,780,780.0,0.0,0,0,0,closed,qr,2079.0,0.05,Cadc75d3967
ORD002227,2026-05-17 13:19:51,S05,Usman,,takeaway,PNC,Pain au Chocolat,Bakery,1,600,600.0,0.0,0,0,0,closed,qr,2079.0,0.05,Cadc75d3967
ORD002228,2026-05-17 20:57:15,S04,Sara,T12,dine_in,ICL,Iced Latte,Coffee,1,640,640.0,0.0,0,0,0,closed,card,1176.0,0.05,Cdf99103aeb
ORD002228,2026-05-17 20:57:15,S04,Sara,T12,dine_in,AMR,Americano,Coffee,1,480,480.0,0.0,0,0,0,closed,card,1176.0,0.05,Cdf99103aeb
ORD002229,2026-05-17 16:47:13,S02,Hamza,,takeaway,AVT,Avocado Toast,Food,1,1450,1450.0,0.0,0,0,0,closed,card,1522.0,0.05,C280fc1bab1
ORD002230,2026-05-17 09:24:12,S04,Sara,,takeaway,WTR,Bottled Water,Other,1,150,150.0,0.0,0,0,0,closed,wallet,158.0,0.05,C33b5b4c279
ORD002231,2026-05-17 07:20:55,S06,Zainab,,takeaway,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,wallet,609.0,0.05,C62bb438987
ORD002232,2026-05-17 09:43:47,S03,Bilal,T13,dine_in,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,card,588.0,0.05,Cbac72cb73a
ORD002233,2026-05-17 15:47:16,S08,Mahnoor,T6,dine_in,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,qr,609.0,0.05,C8a062a0f7b
ORD002234,2026-05-17 15:48:55,S03,Bilal,T4,dine_in,BFP,Big Breakfast,Food,2,1850,2960.0,740.0,0,0,0,closed,cash,4908.0,0.15,
ORD002234,2026-05-17 15:48:55,S03,Bilal,T4,dine_in,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,cash,4908.0,0.15,
ORD002234,2026-05-17 15:48:55,S03,Bilal,T4,dine_in,CKE2,Cheesecake,Bakery,1,880,748.0,132.0,0,0,0,closed,cash,4908.0,0.15,
ORD002235,2026-05-17 16:06:58,S06,Zainab,T12,dine_in,MAT,Matcha Latte,Coffee,1,720,720.0,0.0,0,0,0,closed,card,756.0,0.05,C197075b935
ORD002236,2026-05-17 07:03:56,S04,Sara,T8,dine_in,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,card,714.0,0.05,C04b6239fe6
ORD002237,2026-05-17 10:37:52,S07,Daniyal,T4,dine_in,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,cash,1329.0,0.15,
ORD002237,2026-05-17 10:37:52,S07,Daniyal,T4,dine_in,CAP,Cappuccino,Coffee,1,560,476.0,84.0,0,0,0,closed,cash,1329.0,0.15,
ORD002238,2026-05-17 22:24:18,S04,Sara,T13,dine_in,MAT,Matcha Latte,Coffee,1,720,720.0,0.0,0,0,0,closed,card,1365.0,0.05,C48a1bf56dd
ORD002238,2026-05-17 22:24:18,S04,Sara,T13,dine_in,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,card,1365.0,0.05,C48a1bf56dd
ORD002239,2026-05-17 10:59:56,S04,Sara,T3,dine_in,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,cash,644.0,0.15,Ce92e13580e
ORD002240,2026-05-17 14:15:13,S07,Daniyal,T2,dine_in,PNC,Pain au Chocolat,Bakery,1,600,600.0,0.0,0,0,0,closed,cash,1380.0,0.15,
ORD002240,2026-05-17 14:15:13,S07,Daniyal,T2,dine_in,FLW,Flat White,Coffee,1,600,600.0,0.0,0,0,0,closed,cash,1380.0,0.15,
ORD002241,2026-05-17 17:14:06,S01,Ayesha,,takeaway,MOC,Mocha,Coffee,1,650,650.0,0.0,0,0,0,closed,cash,747.0,0.15,
ORD002242,2026-05-17 09:19:04,S05,Usman,,takeaway,SAL,Garden Salad,Food,1,1250,1250.0,0.0,0,0,0,closed,cash,1438.0,0.15,
ORD002242,2026-05-17 09:19:04,S05,Usman,,takeaway,IMP,Imported Soda,Other,1,480,0.0,0.0,0,0,1,closed,cash,1438.0,0.15,
ORD002243,2026-05-17 12:05:02,S07,Daniyal,,takeaway,AMR,Americano,Coffee,1,480,480.0,0.0,0,0,0,closed,wallet,1922.0,0.05,C4cdda00be6
ORD002243,2026-05-17 12:05:02,S07,Daniyal,,takeaway,SAN,Chicken Sandwich,Food,1,1350,1350.0,0.0,0,0,0,closed,wallet,1922.0,0.05,C4cdda00be6
ORD002244,2026-05-17 16:39:06,S07,Daniyal,,takeaway,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,card,2016.0,0.05,Ccb8af0dea2
ORD002244,2026-05-17 16:39:06,S07,Daniyal,,takeaway,CRO,Butter Croissant,Bakery,1,520,520.0,0.0,0,0,0,closed,card,2016.0,0.05,Ccb8af0dea2
ORD002244,2026-05-17 16:39:06,S07,Daniyal,,takeaway,MAT,Matcha Latte,Coffee,1,720,720.0,0.0,0,0,0,closed,card,2016.0,0.05,Ccb8af0dea2
ORD002245,2026-05-17 18:57:13,S04,Sara,T9,dine_in,CRO,Butter Croissant,Bakery,1,520,520.0,0.0,0,0,0,closed,wallet,943.0,0.05,Ccb8af0dea2
ORD002245,2026-05-17 18:57:13,S04,Sara,T9,dine_in,ESP,Espresso,Coffee,1,420,378.0,42.0,0,0,0,closed,wallet,943.0,0.05,Ccb8af0dea2
ORD002246,2026-05-17 13:01:53,S07,Daniyal,T4,dine_in,AVT,Avocado Toast,Food,1,1450,1450.0,0.0,0,0,0,closed,card,2194.0,0.05,C651e9754b8
ORD002246,2026-05-17 13:01:53,S07,Daniyal,T4,dine_in,ICL,Iced Latte,Coffee,1,640,640.0,0.0,0,0,0,closed,card,2194.0,0.05,C651e9754b8
ORD002247,2026-05-17 18:18:48,S03,Bilal,T6,dine_in,FLW,Flat White,Coffee,1,600,0.0,0.0,0,0,1,closed,cash,0.0,0.15,
ORD002248,2026-05-17 16:22:08,S02,Hamza,,takeaway,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,wallet,1722.0,0.05,Ccc55e927ed
ORD002248,2026-05-17 16:22:08,S02,Hamza,,takeaway,CRO,Butter Croissant,Bakery,1,520,520.0,0.0,0,0,0,closed,wallet,1722.0,0.05,Ccc55e927ed
ORD002248,2026-05-17 16:22:08,S02,Hamza,,takeaway,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,wallet,1722.0,0.05,Ccc55e927ed
ORD002249,2026-05-17 19:15:03,S04,Sara,,takeaway,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,cash,667.0,0.15,C47c5e28c85
ORD002250,2026-05-17 16:18:18,S01,Ayesha,,takeaway,ICL,Iced Latte,Coffee,1,640,640.0,0.0,0,0,0,closed,qr,1354.0,0.05,Cd30f1a38f4
ORD002250,2026-05-17 16:18:18,S01,Ayesha,,takeaway,MOC,Mocha,Coffee,1,650,650.0,0.0,0,0,0,closed,qr,1354.0,0.05,Cd30f1a38f4
ORD002251,2026-05-17 17:12:14,S01,Ayesha,T9,dine_in,BFP,Big Breakfast,Food,1,1850,1850.0,0.0,0,0,0,closed,wallet,2488.0,0.05,Cfc5da82ed6
ORD002251,2026-05-17 17:12:14,S01,Ayesha,T9,dine_in,CRO,Butter Croissant,Bakery,1,520,520.0,0.0,0,0,0,closed,wallet,2488.0,0.05,Cfc5da82ed6
ORD002252,2026-05-17 17:21:37,S01,Ayesha,,takeaway,CAP,Cappuccino,Coffee,1,560,504.0,56.0,0,0,0,closed,card,529.0,0.05,C1173024c92
ORD002253,2026-05-17 13:14:36,S02,Hamza,,takeaway,CKE,Slice of Cake,Bakery,1,780,624.0,156.0,0,0,0,closed,cash,718.0,0.15,
ORD002254,2026-05-17 19:58:33,S07,Daniyal,T16,dine_in,MOC,Mocha,Coffee,1,650,0.0,0.0,0,0,1,closed,wallet,0.0,0.05,Cdf0bd6d485
ORD002255,2026-05-17 10:24:46,S01,Ayesha,,takeaway,ESP,Espresso,Coffee,1,420,0.0,0.0,0,0,1,closed,wallet,0.0,0.05,Cfc00b3bcb1
ORD002256,2026-05-17 13:13:32,S03,Bilal,T5,dine_in,ESP,Espresso,Coffee,1,420,420.0,0.0,0,0,0,closed,wallet,1050.0,0.05,Cd18bd6ee50
ORD002256,2026-05-17 13:13:32,S03,Bilal,T5,dine_in,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,wallet,1050.0,0.05,Cd18bd6ee50
ORD002257,2026-05-17 12:23:08,S07,Daniyal,T10,dine_in,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,qr,1197.0,0.05,Ce559ff5ce7
ORD002257,2026-05-17 12:23:08,S07,Daniyal,T10,dine_in,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,qr,1197.0,0.05,Ce559ff5ce7
ORD002258,2026-05-17 12:24:56,S05,Usman,T17,dine_in,CRO,Butter Croissant,Bakery,1,520,520.0,0.0,0,0,0,closed,card,546.0,0.05,C2fb6233224
ORD002259,2026-05-17 20:02:33,S06,Zainab,T18,dine_in,ESP,Espresso,Coffee,1,420,420.0,0.0,0,0,0,closed,wallet,945.0,0.05,C300be8a3bd
ORD002259,2026-05-17 20:02:33,S06,Zainab,T18,dine_in,AMR,Americano,Coffee,1,480,480.0,0.0,0,0,0,closed,wallet,945.0,0.05,C300be8a3bd
ORD002260,2026-05-17 13:55:41,S08,Mahnoor,,takeaway,WTR,Bottled Water,Other,1,150,150.0,0.0,0,0,0,closed,card,158.0,0.05,C63037e2fcf
ORD002261,2026-05-17 20:55:21,S08,Mahnoor,,takeaway,PNC,Pain au Chocolat,Bakery,1,600,600.0,0.0,0,0,0,closed,card,2762.0,0.05,Cdf0bd6d485
ORD002261,2026-05-17 20:55:21,S08,Mahnoor,,takeaway,AVT,Avocado Toast,Food,1,1450,1450.0,0.0,0,0,0,closed,card,2762.0,0.05,Cdf0bd6d485
ORD002261,2026-05-17 20:55:21,S08,Mahnoor,,takeaway,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,card,2762.0,0.05,Cdf0bd6d485
ORD002262,2026-05-17 10:56:20,S07,Daniyal,,takeaway,SAL,Garden Salad,Food,2,1250,2500.0,0.0,0,0,0,closed,card,4568.0,0.05,Cd1e93a6d3b
ORD002262,2026-05-17 10:56:20,S07,Daniyal,,takeaway,BFP,Big Breakfast,Food,1,1850,1850.0,0.0,0,0,0,closed,card,4568.0,0.05,Cd1e93a6d3b
ORD002263,2026-05-17 14:24:20,S08,Mahnoor,T14,dine_in,MAT,Matcha Latte,Coffee,1,720,720.0,0.0,0,0,0,closed,card,756.0,0.05,C4b99583812
ORD002264,2026-05-17 11:09:24,S06,Zainab,,takeaway,WTR,Bottled Water,Other,1,150,150.0,0.0,0,0,0,closed,cash,172.0,0.15,
ORD002265,2026-05-17 19:58:41,S03,Bilal,T3,dine_in,FLW,Flat White,Coffee,1,600,600.0,0.0,0,0,0,closed,cash,1587.0,0.15,
ORD002265,2026-05-17 19:58:41,S03,Bilal,T3,dine_in,CKE,Slice of Cake,Bakery,1,780,780.0,0.0,0,0,0,closed,cash,1587.0,0.15,
ORD002266,2026-05-17 09:13:29,S07,Daniyal,T17,dine_in,BFP,Big Breakfast,Food,1,1850,1850.0,0.0,0,0,0,closed,card,1942.0,0.05,C797e2d42c3
ORD002267,2026-05-17 21:17:47,S05,Usman,T2,dine_in,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,wallet,714.0,0.05,C5d90c0fdc3
ORD002268,2026-05-17 10:19:49,S01,Ayesha,T16,dine_in,CKE2,Cheesecake,Bakery,1,880,880.0,0.0,0,0,0,closed,card,924.0,0.05,C52cc78336b
ORD002269,2026-05-17 12:59:13,S05,Usman,T16,dine_in,SAN,Chicken Sandwich,Food,1,1350,1350.0,0.0,0,0,0,closed,cash,1552.0,0.15,
ORD002270,2026-05-17 10:26:40,S06,Zainab,,takeaway,SAN,Chicken Sandwich,Food,1,1350,1350.0,0.0,0,0,0,closed,cash,1552.0,0.15,
ORD002271,2026-05-17 10:58:04,S01,Ayesha,,takeaway,FLW,Flat White,Coffee,1,600,510.0,90.0,0,0,0,closed,card,1354.0,0.05,Cc7a34478fd
ORD002271,2026-05-17 10:58:04,S01,Ayesha,,takeaway,CKE,Slice of Cake,Bakery,1,780,780.0,0.0,0,0,0,closed,card,1354.0,0.05,Cc7a34478fd
ORD002272,2026-05-17 07:30:18,S04,Sara,,takeaway,IMP,Imported Soda,Other,1,480,408.0,72.0,0,0,0,closed,card,428.0,0.05,Cb76f2d371b
ORD002273,2026-05-17 12:54:31,S08,Mahnoor,T16,dine_in,PAS,Pasta,Food,1,1650,1650.0,0.0,0,0,0,closed,wallet,3140.0,0.05,Ccc55e927ed
ORD002273,2026-05-17 12:54:31,S08,Mahnoor,T16,dine_in,HOT,Hot Chocolate,Coffee,1,560,560.0,0.0,0,0,0,closed,wallet,3140.0,0.05,Ccc55e927ed
ORD002273,2026-05-17 12:54:31,S08,Mahnoor,T16,dine_in,CKE,Slice of Cake,Bakery,1,780,780.0,0.0,0,0,0,closed,wallet,3140.0,0.05,Ccc55e927ed
ORD002274,2026-05-17 16:58:01,S05,Usman,T18,dine_in,ICL,Iced Latte,Coffee,1,640,640.0,0.0,0,0,0,closed,cash,1380.0,0.15,
ORD002274,2026-05-17 16:58:01,S05,Usman,T18,dine_in,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,cash,1380.0,0.15,
ORD002275,2026-05-17 08:36:04,S06,Zainab,T14,dine_in,BFP,Big Breakfast,Food,1,1850,1850.0,0.0,0,0,0,closed,card,1942.0,0.05,Cf7a6863213
ORD002276,2026-05-17 18:27:39,S01,Ayesha,T4,dine_in,BFP,Big Breakfast,Food,1,1850,1850.0,0.0,0,0,0,closed,card,1942.0,0.05,C2015865930
ORD002277,2026-05-17 20:14:05,S03,Bilal,T2,dine_in,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,wallet,714.0,0.05,Cd32984532a
ORD002278,2026-05-17 18:17:10,S02,Hamza,,takeaway,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,cash,667.0,0.15,
ORD002279,2026-05-17 22:35:42,S01,Ayesha,T3,dine_in,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,card,1932.0,0.05,C4c4031df5a
ORD002279,2026-05-17 22:35:42,S01,Ayesha,T3,dine_in,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,card,1932.0,0.05,C4c4031df5a
ORD002279,2026-05-17 22:35:42,S01,Ayesha,T3,dine_in,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,card,1932.0,0.05,C4c4031df5a
ORD002280,2026-05-17 07:01:28,S01,Ayesha,,takeaway,MOC,Mocha,Coffee,1,650,650.0,0.0,0,0,0,closed,cash,747.0,0.15,
ORD002281,2026-05-17 16:31:56,S05,Usman,T5,dine_in,SAN,Chicken Sandwich,Food,1,1350,1350.0,0.0,0,0,0,closed,wallet,1575.0,0.05,Ccdae6010f7
ORD002281,2026-05-17 16:31:56,S05,Usman,T5,dine_in,WTR,Bottled Water,Other,1,150,150.0,0.0,0,0,0,closed,wallet,1575.0,0.05,Ccdae6010f7
ORD002282,2026-05-17 10:01:02,S07,Daniyal,,takeaway,BFP,Big Breakfast,Food,2,1850,3700.0,0.0,0,0,0,closed,card,3885.0,0.05,C6dfb2713f9
ORD002283,2026-05-17 08:30:56,S05,Usman,T7,dine_in,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,card,2026.0,0.05,C2636129801
ORD002283,2026-05-17 08:30:56,S05,Usman,T7,dine_in,SAN,Chicken Sandwich,Food,1,1350,1350.0,0.0,0,0,0,closed,card,2026.0,0.05,C2636129801
ORD002284,2026-05-17 09:26:48,S02,Hamza,T13,dine_in,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,card,1344.0,0.05,C280fc1bab1
ORD002284,2026-05-17 09:26:48,S02,Hamza,T13,dine_in,FLW,Flat White,Coffee,1,600,600.0,0.0,0,0,0,closed,card,1344.0,0.05,C280fc1bab1
ORD002285,2026-05-17 07:00:06,S05,Usman,T4,dine_in,MAT,Matcha Latte,Coffee,1,720,720.0,0.0,0,0,0,closed,card,1260.0,0.05,C624c9fa15f
ORD002285,2026-05-17 07:00:06,S05,Usman,T4,dine_in,AMR,Americano,Coffee,1,480,480.0,0.0,0,0,0,closed,card,1260.0,0.05,C624c9fa15f
ORD002286,2026-05-17 13:48:58,S02,Hamza,,takeaway,CRO,Butter Croissant,Bakery,1,520,468.0,52.0,0,0,0,closed,wallet,932.0,0.05,C96285ec529
ORD002286,2026-05-17 13:48:58,S02,Hamza,,takeaway,ESP,Espresso,Coffee,1,420,420.0,0.0,0,0,0,closed,wallet,932.0,0.05,C96285ec529
ORD002287,2026-05-17 17:34:07,S05,Usman,T7,dine_in,MAT,Matcha Latte,Coffee,1,720,720.0,0.0,0,0,0,closed,card,2499.0,0.05,C184357ad55
ORD002287,2026-05-17 17:34:07,S05,Usman,T7,dine_in,CKE2,Cheesecake,Bakery,1,880,880.0,0.0,0,0,0,closed,card,2499.0,0.05,C184357ad55
ORD002287,2026-05-17 17:34:07,S05,Usman,T7,dine_in,CKE,Slice of Cake,Bakery,1,780,780.0,0.0,0,0,0,closed,card,2499.0,0.05,C184357ad55
ORD002288,2026-05-17 14:40:11,S02,Hamza,,takeaway,FLW,Flat White,Coffee,1,600,540.0,60.0,0,0,0,closed,qr,567.0,0.05,C280fc1bab1
ORD002289,2026-05-17 22:57:27,S08,Mahnoor,,takeaway,CKE,Slice of Cake,Bakery,1,780,780.0,0.0,0,0,0,closed,wallet,819.0,0.05,Ccc55e927ed
ORD002290,2026-05-17 11:03:29,S05,Usman,,takeaway,CKE,Slice of Cake,Bakery,1,780,0.0,0.0,1,0,0,partial_void,wallet,567.0,0.05,Cfc00b3bcb1
ORD002290,2026-05-17 11:03:29,S05,Usman,,takeaway,FLW,Flat White,Coffee,1,600,540.0,60.0,0,0,0,partial_void,wallet,567.0,0.05,Cfc00b3bcb1
ORD002291,2026-05-17 19:26:43,S06,Zainab,T4,dine_in,SAL,Garden Salad,Food,1,1250,1250.0,0.0,0,0,0,closed,wallet,1804.0,0.05,C96285ec529
ORD002291,2026-05-17 19:26:43,S06,Zainab,T4,dine_in,CRO,Butter Croissant,Bakery,1,520,468.0,52.0,0,0,0,closed,wallet,1804.0,0.05,C96285ec529
ORD002292,2026-05-17 19:41:06,S07,Daniyal,T2,dine_in,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,cash,4462.0,0.15,C00429c9c61
ORD002292,2026-05-17 19:41:06,S07,Daniyal,T2,dine_in,PAS,Pasta,Food,2,1650,3300.0,0.0,0,0,0,closed,cash,4462.0,0.15,C00429c9c61
ORD002293,2026-05-17 15:24:16,S02,Hamza,,takeaway,HOT,Hot Chocolate,Coffee,1,560,560.0,0.0,0,0,0,closed,cash,2772.0,0.15,
ORD002293,2026-05-17 15:24:16,S02,Hamza,,takeaway,BFP,Big Breakfast,Food,1,1850,1850.0,0.0,0,0,0,closed,cash,2772.0,0.15,
ORD002294,2026-05-17 18:36:15,S05,Usman,,takeaway,SAL,Garden Salad,Food,1,1250,1250.0,0.0,0,0,0,closed,card,4148.0,0.05,C49e1d6c4d1
ORD002294,2026-05-17 18:36:15,S05,Usman,,takeaway,SAN,Chicken Sandwich,Food,2,1350,2700.0,0.0,0,0,0,closed,card,4148.0,0.05,C49e1d6c4d1
ORD002295,2026-05-17 12:39:12,S03,Bilal,T14,dine_in,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,wallet,1302.0,0.05,C002e0fc35e
ORD002295,2026-05-17 12:39:12,S03,Bilal,T14,dine_in,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,wallet,1302.0,0.05,C002e0fc35e
ORD002296,2026-05-17 16:45:48,S06,Zainab,,takeaway,CKE2,Cheesecake,Bakery,1,880,880.0,0.0,0,0,0,closed,cash,1564.0,0.15,
ORD002296,2026-05-17 16:45:48,S06,Zainab,,takeaway,IMP,Imported Soda,Other,1,480,480.0,0.0,0,0,0,closed,cash,1564.0,0.15,
ORD002297,2026-05-17 10:31:05,S01,Ayesha,T10,dine_in,MOC,Mocha,Coffee,1,650,650.0,0.0,0,0,0,closed,cash,747.0,0.15,
ORD002298,2026-05-17 18:17:06,S05,Usman,,takeaway,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,cash,1472.0,0.15,C84719e966a
ORD002298,2026-05-17 18:17:06,S05,Usman,,takeaway,MAT,Matcha Latte,Coffee,1,720,720.0,0.0,0,0,0,closed,cash,1472.0,0.15,C84719e966a
ORD002299,2026-05-17 12:47:16,S08,Mahnoor,T5,dine_in,SAN,Chicken Sandwich,Food,1,1350,1350.0,0.0,0,0,0,closed,wallet,1418.0,0.05,C6db89d7c57
ORD002300,2026-05-17 13:11:25,S01,Ayesha,,takeaway,AVT,Avocado Toast,Food,1,1450,1450.0,0.0,0,0,0,closed,cash,3335.0,0.15,
ORD002300,2026-05-17 13:11:25,S01,Ayesha,,takeaway,AVT,Avocado Toast,Food,1,1450,1450.0,0.0,0,0,0,closed,cash,3335.0,0.15,
ORD002301,2026-05-17 09:08:23,S08,Mahnoor,T6,dine_in,FLW,Flat White,Coffee,1,600,600.0,0.0,0,0,0,closed,cash,690.0,0.15,
ORD002302,2026-05-17 15:11:05,S02,Hamza,,takeaway,MOC,Mocha,Coffee,1,650,650.0,0.0,0,0,0,closed,card,682.0,0.05,Ca77d93ef85
ORD002303,2026-05-17 20:34:53,S05,Usman,T1,dine_in,PAS,Pasta,Food,1,1650,1650.0,0.0,0,0,0,closed,wallet,1732.0,0.05,C367467eb16
ORD002304,2026-05-17 19:28:48,S08,Mahnoor,T13,dine_in,CKE,Slice of Cake,Bakery,1,780,780.0,0.0,0,0,0,closed,cash,1541.0,0.15,
ORD002304,2026-05-17 19:28:48,S08,Mahnoor,T13,dine_in,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,cash,1541.0,0.15,
ORD002305,2026-05-17 12:45:42,S08,Mahnoor,T10,dine_in,MAT,Matcha Latte,Coffee,1,720,720.0,0.0,0,0,0,closed,cash,2496.0,0.15,
